credibility_score,credibility_vs_reconstructed_delta,error,evidence_asr_tokens,evidence_caption_tokens,evidence_level,evidence_ocr_tokens,evidence_quality_score,evidence_total_tokens,evidence_transcript_tokens,generation_origin_excluded_from_credibility,generation_origin_level,generation_origin_rationale,generation_origin_score,manipulation_score,misinformation_score,notes,reconstructed_credibility_score,scam_score,top_claim_confidence,top_claim_status,uncertainty_score,url,weighted_evidence_quality_penalty,weighted_manipulation_penalty,weighted_misinformation_penalty,weighted_scam_penalty,weighted_total_penalty,weighted_uncertainty_penalty
53.11,-17.948,,0,18,low,0,93.23,18,0,True,low,Human-generated content likely.,1.07,0.0,20.56,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Hay soni live). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.06,10.0,0.28,not_enough_evidence,69.7,https://www.youtube.com/shorts/53Rfs2A49_I,11.1876,0.0,6.9904,2.4,28.942,8.364
53.04,-17.8424,,0,16,low,0,93.54,16,0,True,low,Human-generated content likely.,1.07,0.0,20.72,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: MS NOW). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.88,10.0,0.28,not_enough_evidence,70.4,https://www.youtube.com/shorts/qcBrK1G8WDI,11.2248,0.0,7.0448,2.4,29.1176,8.448
53.11,-17.948,,0,18,low,0,93.23,18,0,True,low,Human-generated content likely.,1.07,0.0,20.56,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: BrainBlud). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.06,10.0,0.28,not_enough_evidence,69.7,https://www.youtube.com/shorts/J9yGsD4FZq4,11.1876,0.0,6.9904,2.4,28.942,8.364
54.72,-16.9936,,0,20,low,0,88.92,20,0,True,low,Human-generated content likely.,1.08,0.0,20.4,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: mike abramyan). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.71,10.0,0.28,not_enough_evidence,69.0,https://www.youtube.com/shorts/G-LH1Hrktp0,10.6704,0.0,6.936,2.4,28.2864,8.28
52.63,-19.188,,0,1,low,0,95.85,1,0,True,low,Human-generated content likely.,1.41,0.0,18.0,Could not fetch YouTube metadata via yt-dlp. | Could not fetch YouTube metadata via oEmbed fallback. | Recovered metadata from YouTube watch-page scraping fallback. | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks.,71.82,10.0,,,68.0,https://www.youtube.com/shorts/MYXJA0OUvHU,11.502,0.0,6.12,2.4,28.182,8.16
53.11,-17.948,,0,18,low,0,93.23,18,0,True,low,Human-generated content likely.,1.07,0.0,20.56,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Artcoaster). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.06,10.0,0.28,not_enough_evidence,69.7,https://www.youtube.com/shorts/2zFy-4UKj_g,11.1876,0.0,6.9904,2.4,28.942,8.364
54.77,-17.0308,,0,21,low,0,88.77,21,0,True,low,Human-generated content likely.,1.08,0.0,20.32,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Parker Smith). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.8,10.0,0.28,not_enough_evidence,68.65,https://www.youtube.com/shorts/mD55EJveD3Q,10.6524,0.0,6.9088,2.4,28.1992,8.238
54.81,-17.078,,0,22,low,0,88.62,22,0,True,low,Human-generated content likely.,1.08,0.0,20.24,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Funny Fails Ranked). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.89,10.0,0.28,not_enough_evidence,68.3,https://www.youtube.com/shorts/pPNvmiKKUL4,10.6344,0.0,6.8816,2.4,28.112,8.196
53.04,-17.8424,,0,16,low,0,93.54,16,0,True,low,Human-generated content likely.,1.07,0.0,20.72,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: R.D Bros). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.88,10.0,0.28,not_enough_evidence,70.4,https://www.youtube.com/shorts/jF_L1G3l_Bc,11.2248,0.0,7.0448,2.4,29.1176,8.448
54.9,-17.1636,,0,24,low,0,88.31,24,0,True,low,Human-generated content likely.,1.08,0.0,20.08,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: KnowMore). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,72.06,10.0,0.28,not_enough_evidence,67.6,https://www.youtube.com/shorts/U9-ozRFuCHs,10.5972,0.0,6.8272,2.4,27.9364,8.112
53.14,-18.0052,,0,19,low,0,93.08,19,0,True,low,Human-generated content likely.,1.07,0.0,20.48,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Mediocre Gaming). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.15,10.0,0.28,not_enough_evidence,69.35,https://www.youtube.com/shorts/nnOAqsW7y6Y,11.1696,0.0,6.9632,2.4,28.8548,8.322
52.63,-19.188,,0,1,low,0,95.85,1,0,True,low,Human-generated content likely.,1.41,0.0,18.0,Could not fetch YouTube metadata via yt-dlp. | Could not fetch YouTube metadata via oEmbed fallback. | Recovered metadata from YouTube watch-page scraping fallback. | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks.,71.82,10.0,,,68.0,https://www.youtube.com/shorts/2aEosz8Nl4c,11.502,0.0,6.12,2.4,28.182,8.16
53.11,-17.948,,0,18,low,0,93.23,18,0,True,low,Human-generated content likely.,1.07,0.0,20.56,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Born for Disciplines). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.06,10.0,0.28,not_enough_evidence,69.7,https://www.youtube.com/shorts/GHGcF30-j_E,11.1876,0.0,6.9904,2.4,28.942,8.364
54.77,-17.0308,,0,21,low,0,88.77,21,0,True,low,Human-generated content likely.,1.08,0.0,20.32,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: America's Funniest Home Videos). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.8,10.0,0.28,not_enough_evidence,68.65,https://www.youtube.com/shorts/kkM_2z6nXzA,10.6524,0.0,6.9088,2.4,28.1992,8.238
54.81,-17.078,,0,22,low,0,88.62,22,0,True,low,Human-generated content likely.,1.08,0.0,20.24,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: WCNC). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.89,10.0,0.28,not_enough_evidence,68.3,https://www.youtube.com/shorts/yvAmE6fNUYQ,10.6344,0.0,6.8816,2.4,28.112,8.196
53.0,-17.7952,,0,15,low,0,93.69,15,0,True,low,Human-generated content likely.,1.07,0.0,20.8,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Bob Reese). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.8,10.0,0.28,not_enough_evidence,70.75,https://www.youtube.com/shorts/vcZM0Z4Gb4k,11.2428,0.0,7.072,2.4,29.2048,8.49
53.14,-18.0052,,0,19,low,0,93.08,19,0,True,low,Human-generated content likely.,1.07,0.0,20.48,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: TravelXotic). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.15,10.0,0.28,not_enough_evidence,69.35,https://www.youtube.com/shorts/W7YyRrm5PX4,11.1696,0.0,6.9632,2.4,28.8548,8.322
54.72,-16.9936,,0,20,low,0,88.92,20,0,True,low,Human-generated content likely.,1.08,0.0,20.4,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Unlimited Motivation Club). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.71,10.0,0.28,not_enough_evidence,69.0,https://www.youtube.com/shorts/jWFAWvPGqt4,10.6704,0.0,6.936,2.4,28.2864,8.28
53.0,-17.7952,,0,15,low,0,93.69,15,0,True,low,Human-generated content likely.,1.07,0.0,20.8,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Kate Telek | Smartphone Videography). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.8,10.0,0.28,not_enough_evidence,70.75,https://www.youtube.com/shorts/-Gzn3WzXoAI,11.2428,0.0,7.072,2.4,29.2048,8.49
53.04,-17.8424,,0,16,low,0,93.54,16,0,True,low,Human-generated content likely.,1.07,0.0,20.72,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: RanKing). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.88,10.0,0.28,not_enough_evidence,70.4,https://www.youtube.com/shorts/MrmFlBX3JU8,11.2248,0.0,7.0448,2.4,29.1176,8.448
54.9,-17.1636,,0,24,low,0,88.31,24,0,True,low,Human-generated content likely.,1.08,0.0,20.08,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Listify Zone). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,72.06,10.0,0.28,not_enough_evidence,67.6,https://www.youtube.com/shorts/iW1WqZ66iOQ,10.5972,0.0,6.8272,2.4,27.9364,8.112
53.14,-18.0052,,0,19,low,0,93.08,19,0,True,low,Human-generated content likely.,1.07,0.0,20.48,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Study Fighters Spot). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.15,10.0,0.28,not_enough_evidence,69.35,https://www.youtube.com/shorts/4xXx_s9qMnw,11.1696,0.0,6.9632,2.4,28.8548,8.322
52.9,-17.6324,,0,12,low,0,94.15,12,0,True,low,Human-generated content likely.,1.07,0.0,21.04,Could not fetch YouTube metadata via yt-dlp. | Could not fetch YouTube metadata via oEmbed fallback. | Recovered metadata from YouTube watch-page scraping fallback. | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks.,70.53,10.0,0.28,not_enough_evidence,71.8,https://www.youtube.com/shorts/2QKM1vx121Q,11.298,0.0,7.1536,2.4,29.4676,8.616
53.07,-17.9008,,0,17,low,0,93.38,17,0,True,low,Human-generated content likely.,1.07,0.0,20.64,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Mr Naresh Tech). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.97,10.0,0.28,not_enough_evidence,70.05,https://www.youtube.com/shorts/fz6hU1LIq9U,11.2056,0.0,7.0176,2.4,29.0292,8.406
53.14,-18.0052,,0,19,low,0,93.08,19,0,True,low,Human-generated content likely.,1.07,0.0,20.48,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Gear4Geekz). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.15,10.0,0.28,not_enough_evidence,69.35,https://www.youtube.com/shorts/9emRFg-tZSo,11.1696,0.0,6.9632,2.4,28.8548,8.322
53.07,-17.9008,,0,17,low,0,93.38,17,0,True,low,Human-generated content likely.,1.07,0.0,20.64,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Zonkify). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.97,10.0,0.28,not_enough_evidence,70.05,https://www.youtube.com/shorts/cCYcaI5bEIE,11.2056,0.0,7.0176,2.4,29.0292,8.406
53.0,-17.7952,,0,15,low,0,93.69,15,0,True,low,Human-generated content likely.,1.07,0.0,20.8,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: ISSEI / いっせい). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.8,10.0,0.28,not_enough_evidence,70.75,https://www.youtube.com/shorts/IvATO7gvWhA,11.2428,0.0,7.072,2.4,29.2048,8.49
